radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,270,99,15,26122,0,6.177292,49.613571,1000,3,1,1393934142,1403043007,0
GSM,270,99,16,20192,0,6.1132049560547,49.53254699707,1000,1,1,1392955602,1392955602,0
GSM,270,1,11400,21813,0,5.682,49.94385,2537,8,1,1393938029,1451938070,0
GSM,270,1,631,61265,0,5.770913,49.674683,1000,4,1,1393944637,1427812461,0
GSM,270,1,1011,15581,0,6.440126,49.655128,14131,899,1,1393945105,1550026632,0
GSM,270,1,1011,15868,0,6.25511,49.515934,10523,246,1,1393948533,1548866148,0
GSM,270,1,1031,15415,0,6.039795,49.512133,7829,105,1,1393948588,1549857771,0
GSM,270,1,1011,15208,0,6.41553,49.613851,6381,682,1,1393949935,1543913950,0
GSM,270,1,11100,21653,0,5.751343,49.733391,5459,4,1,1393956070,1413227273,0
UMTS,270,77,6,1331231,0,6.466236,49.692294,13954,41,1,1393958663,1490282841,0
GSM,270,99,16,20291,0,6.246889,49.630916,13734,10,1,1393959135,1421739061,0
GSM,270,1,1011,14207,0,6.397039,49.538363,8282,1994,1,1393971755,1550036767,0
GSM,270,99,14,25802,0,6.129924,49.650657,7488,195,1,1393973296,1421116748,0
GSM,270,99,16,22193,0,6.048533,49.561437,14287,3,1,1393973304,1412251932,0
GSM,270,1,1011,15866,0,6.369357,49.526737,14491,173,1,1393981838,1549945291,0
GSM,270,1,1011,14206,0,6.384785,49.542507,14192,1794,1,1393984071,1550036864,0
GSM,270,99,11051,24311,0,6.403556,49.609256,2365,7,1,1393985797,1440889783,0
GSM,270,1,1011,15196,0,6.06782,49.616782,9884,60,1,1393991526,1546850260,0
GSM,270,1,1011,15031,0,6.234354,49.637675,18632,250,1,1393992727,1544408003,0
GSM,270,1,13100,21765,0,6.0555267333984,50.150527954102,1000,11,1,1393994033,1476945866,0
GSM,270,99,212,40289,0,6.1118316650391,49.399337768555,1000,1,1,1393586558,1393586558,0
GSM,270,1,1011,15745,0,6.401967,49.584379,13355,694,1,1393994795,1543898130,0
GSM,270,99,212,58609,0,6.338043,49.537715,22034,11,1,1393995501,1464820731,0
GSM,270,1,1011,16004,0,6.135383,49.703981,6238,555,1,1393997850,1533018798,0
GSM,270,1,1011,15617,0,6.119925,49.441724,18468,4381,1,1394000262,1454365050,0
GSM,270,1,1011,11135,0,6.049331,49.600918,5069,138,1,1394006795,1533552012,0
GSM,270,1,1031,15202,0,6.124728,49.749488,4759,173,1,1394012742,1531726086,0
GSM,270,77,2,21909,0,6.00645,49.660087,10975,15,1,1394015143,1443996770,0
GSM,270,1,11400,248,0,5.893988,50.084957,15399,67,1,1394017974,1482755046,0
GSM,270,1,1011,15239,0,6.281688,49.513198,15949,140,1,1394019048,1547423100,0
GSM,270,1,11400,21797,0,5.7025909423828,49.995346069336,1000,4,1,1394019167,1460924415,0
GSM,270,1,1011,15235,0,6.131135,49.663238,2558,98,1,1394020070,1531436824,0
GSM,270,99,212,52544,0,6.1077117919922,49.384231567383,1000,2,1,1394037214,1446729082,0
GSM,270,1,4134,12975,0,6.455429,49.466629,1000,11,1,1394037844,1416809958,0
GSM,270,1,1011,15865,0,6.037269,49.62064,1035,68,1,1394038532,1542080121,0
GSM,270,1,1011,15867,0,6.378759,49.486773,13651,282,1,1394052680,1544426908,0
GSM,270,99,212,52542,0,6.1104583740234,49.393844604492,1000,2,1,1394057691,1445217867,0
GSM,270,99,11100,24522,0,5.809755,49.61897,2893,29,1,1394137740,1481791893,0
GSM,270,99,15,22222,0,6.132788,49.596756,6279,4,1,1394139276,1415699339,0
GSM,270,1,1011,15768,0,6.037912,49.625828,4193,62,1,1394158406,1542080121,0
GSM,270,1,4128,673,0,6.072012,50.107499,4779,4,1,1394256506,1446696256,0
GSM,270,1,1011,15954,0,6.105456,49.556678,1000,14,1,1394260003,1484273854,0
GSM,270,1,1030,15762,0,6.012495,50.071794,1872,3,1,1394260066,1395126877,0
GSM,270,99,11051,26102,0,6.377563,49.668503,1000,2,1,1387359993,1387359993,0
GSM,270,1,1031,15285,0,6.09588,49.517033,5720,59,1,1394266179,1528895446,0
GSM,270,99,13100,34249,0,5.942396,50.222223,1000,29,1,1394271412,1476409294,0
GSM,270,1,1031,40017,0,6.106521,49.750584,500,152,1,1394271854,1499649100,0
GSM,270,99,13100,37066,0,5.957687,50.226408,2928,74,1,1394290484,1480668713,0
GSM,270,99,11051,24321,0,6.466415,49.695969,1000,5,1,1387461969,1387461969,0
GSM,270,1,1031,15230,0,5.887658,49.562727,2146,42,1,1394293539,1488637983,0
GSM,270,99,11051,24551,0,6.4524078369141,49.683609008789,1000,1,1,1387340524,1387340524,0
GSM,270,1,4128,21269,0,6.444167,49.812013,1149,3,1,1394296045,1440972430,0
GSM,270,1,1031,15237,0,6.125023,49.720299,7507,92,1,1394296718,1535935789,0
GSM,270,99,15,26082,0,6.174082,49.614945,3718,3,1,1394303588,1421660941,0
GSM,270,1,1011,15316,0,6.117233,49.569123,1334,30,1,1394305935,1473323879,0
GSM,270,1,11400,25802,0,5.724449,49.999008,1226,12,1,1394309265,1473341617,0
GSM,270,1,1011,15955,0,6.104607,49.548728,1860,23,1,1394309862,1486250273,0
GSM,270,1,631,61305,0,5.7952,49.669172,1478,39,1,1394312699,1484227720,0
GSM,270,1,1030,15934,0,6.025217,50.060591,23583,6,1,1394314427,1413874214,0
GSM,270,99,11051,26101,0,6.408462,49.682236,1000,2,1,1394318027,1396419053,0
GSM,270,1,1011,15317,0,6.111917,49.546423,4950,48,1,1394318628,1473323969,0
GSM,270,99,13100,37323,0,5.964232,50.219908,1944,48,1,1394318832,1480668321,0
GSM,270,99,15,24083,0,6.1571502685547,49.583358764648,1000,1,1,1387257489,1387257489,0
GSM,270,99,13100,34251,0,5.921329,50.242209,1534,50,1,1394338539,1480668653,0
GSM,270,1,24450,31631,0,6.0926055908203,50.239791870117,1000,4,1,1365586999,1365586999,0
GSM,270,1,24450,8152,0,6.064453,50.169754,1000,2,1,1365587900,1365587900,0
GSM,270,1,24450,360,0,6.069807,50.182663,2491,5,1,1365587959,1365587959,0
GSM,270,1,24450,362,0,6.086426,50.204086,1986,4,1,1365587360,1365587360,0
GSM,270,77,1,21877,0,6.0816192626953,49.624557495117,1000,1,1,1365637668,1365637668,0
GSM,270,1,4122,20821,0,5.9250640869141,50.228805541992,1000,1,1,1369614432,1369614432,0
GSM,270,1,41117,22037,0,6.6089630126953,49.77424621582,1000,1,1,1369275706,1369275706,0
GSM,270,77,6,22866,0,6.3713836669922,49.665756225586,1000,1,1,1369540012,1369540012,0
GSM,270,1,4122,44046,0,5.999906,50.224861,3623,8,1,1394392453,1451867706,0
GSM,270,1,11400,5819,0,5.739472,50.02909,2225,7,1,1394398982,1446818744,0
GSM,270,1,4102,21029,0,5.7053375244141,49.926681518555,1000,3,1,1394418393,1433269850,0
GSM,270,1,15,25033,0,5.999222,49.636917,1000,2,1,1385990357,1385990357,0
GSM,270,1,631,60422,0,5.8358,49.553146,1000,2,1,1384145872,1384145872,0
GSM,270,1,1031,15851,0,6.070064,49.511912,6326,32,1,1394534585,1498787458,0
GSM,270,99,11051,22361,0,6.0582733154297,49.558639526367,1000,1,1,1384312332,1384312332,0
GSM,270,1,13100,21845,0,6.088026,50.235672,1597,3,1,1394542974,1413938899,0
UMTS,270,99,1,1331541,0,6.2931060791016,49.643783569336,1000,1,1,1394431853,1394431853,0
GSM,270,1,1031,12269,0,6.06868,49.5179,6879,36,1,1394562649,1492438491,0
GSM,270,1,1031,15215,0,5.919971,49.570198,1000,24,1,1394563400,1491314624,0
GSM,270,1,1031,15737,0,5.913253,49.566998,3023,35,1,1394565845,1491314624,0
GSM,270,77,6,22873,0,6.453781,49.693909,1000,2,1,1394566062,1424663782,0
GSM,270,1,1031,15223,0,5.929808,49.571582,3818,33,1,1394567718,1491613284,0
GSM,270,1,1031,15216,0,5.8934,49.55781,3521,128,1,1394567772,1536114628,0
GSM,270,77,5,21893,0,5.7904815673828,49.689102172852,1000,1,1,1385373814,1385373814,0
UMTS,270,1,2090,312971,0,6.132431,49.612747,1000,5,1,1394574382,1458310269,0
UMTS,270,1,2090,319160,0,6.134834,49.634269,1000,28,1,1394574382,1491224712,0
UMTS,270,1,2090,312424,0,6.129608,49.649887,1000,18,1,1394574382,1491342957,0
UMTS,270,1,2090,312958,0,6.148758,49.597778,1000,18,1,1394574386,1491789315,0
UMTS,270,1,2090,312634,0,6.132294,49.610515,1000,15,1,1394574386,1521541062,0
GSM,270,1,2090,50218,0,6.1186981201172,49.609451293945,1000,1,1,1393761922,1393761922,0
UMTS,270,1,2090,319151,0,6.129292,49.611295,1000,54,1,1394574386,1521540894,0
UMTS,270,1,2090,312649,0,6.13591,49.602609,1000,13,1,1394574387,1517589601,0
UMTS,270,1,2090,312502,0,6.166765,49.633973,1000,57,1,1394574394,1530078492,0
GSM,270,77,3,22037,0,6.1159515380859,49.522933959961,1000,1,1,1384845027,1384845027,0
GSM,270,1,1011,15956,0,6.103745,49.555588,1000,9,1,1394580695,1484273854,0
GSM,270,77,6,20741,0,6.3006,49.645881,7507,2,1,1394583879,1405063309,0
GSM,270,99,11100,6249,0,5.811081,49.608994,1000,6,1,1394592080,1453358958,0
GSM,270,1,1031,15136,0,5.981589,49.510977,2797,102,1,1394592734,1549606797,0
GSM,270,1,1030,15096,0,6.00437,49.993287,1796,4,1,1394596657,1400231866,0
UMTS,270,77,2,1332703,0,5.999904,49.639814,1283,137,1,1394618229,1489760215,0
UMTS,270,77,2,1330813,0,5.84904,49.637533,30425,91,1,1394618796,1520790317,0
GSM,270,1,4134,63149,0,6.365585,49.546738,1511,18,1,1394620281,1433132354,0
GSM,270,77,4,20805,0,5.81795,49.601898,3753,2,1,1390989924,1390989924,0
UMTS,270,1,2090,312687,0,6.166461,49.63441,1000,62,1,1394644460,1529348129,0
GSM,270,1,1010,30063,0,6.133804,49.6008,1000,10,1,1394644461,1397123645,0
GSM,270,1,11100,6868,0,5.745507,49.687042,1000,5,1,1394648269,1476755944,0
GSM,270,1,4128,21125,0,6.3205718994141,49.844284057617,1000,1,1,1376948908,1376948908,0
GSM,270,1,6155,11343,0,6.173401,49.523026,5954,8,1,1394778680,1526251689,0
GSM,270,99,14,26431,0,6.205062,49.899907,49856,83,1,1394778746,1419656992,0
GSM,270,1,28500,8171,0,6.0871124267578,50.009078979492,1000,1,1,1359017264,1359017264,0
GSM,270,77,4102,14773,0,6.01603,49.66159,15257,405,1,1394782358,1436242893,0
UMTS,270,77,1,1331193,0,6.4359283447266,49.658889770508,1000,1,1,1394764408,1394764408,0
GSM,270,77,4102,20741,0,5.984338,49.659829,11923,7,1,1394785860,1435880547,0
UMTS,270,99,21,65723144,0,6.151794,49.864471,1000,10,1,1394797446,1394797446,0
GSM,270,99,11400,1010,0,5.725388,49.995483,1000,28,1,1394836511,1481788777,0
GSM,270,99,11400,25803,0,5.717504,49.99601,3282,178,1,1394842226,1484380047,0
GSM,270,99,14,25672,0,5.93893,49.661974,5724,41,1,1394843576,1421175167,0
GSM,270,99,11400,459,0,5.7053375244141,50.002212524414,1000,345,1,1394844186,1484515092,0
GSM,270,1,1031,15963,0,5.914688,49.535477,2819,53,1,1394844500,1540299906,0
GSM,270,1,1011,15735,0,6.170769,49.538745,19453,69,1,1394849903,1536542064,0
GSM,270,1,1,3471,0,6.105652,49.599838,1000,2,1,1394852836,1466478114,0
GSM,270,99,16,26263,0,6.232734,49.687729,1000,26,1,1394856940,1421807320,0
GSM,270,99,11400,5820,0,5.738581,49.992441,3494,121,1,1394859173,1484379868,0
GSM,270,99,11051,24161,0,6.3658905029297,49.478988647461,1000,1,1,1388362008,1388362008,0
GSM,270,99,11400,457,0,5.713211,50.000176,1056,62,1,1394869416,1480991148,0
GSM,270,1,1011,15910,0,6.123797,49.656207,3049,100,1,1394873540,1535935789,0
GSM,270,99,11400,29386,0,5.745323,49.982988,3048,196,1,1394881609,1484379807,0
GSM,270,1,631,60376,0,5.7410430908203,49.801712036133,1000,1,1,1371451838,1371451838,0
GSM,270,1,13100,20773,0,6.0829925537109,50.230178833008,1000,1,1,1371425887,1371425887,0
GSM,270,77,687,21061,0,6.3370513916016,49.653396606445,1000,3,1,1394920374,1435014391,0
GSM,270,99,16,22721,0,6.1145782470703,49.536666870117,1000,1,1,1384872668,1384872668,0
GSM,270,99,11100,27083,0,5.814527,49.658084,2093,167,1,1394954734,1483761947,0
GSM,270,99,11051,22551,0,6.011307,49.527878,1000,5,1,1394961981,1449117081,0
GSM,270,99,15,22172,0,6.0678863525391,49.561386108398,1000,1,1,1384521574,1384521574,0
GSM,270,99,11400,10441,0,5.711198,49.945621,5823,67,1,1394983314,1479723609,0
GSM,270,99,11051,24541,0,6.3658905029297,49.474868774414,1000,1,1,1384850411,1384850411,0
GSM,270,99,14,25301,0,6.098883,49.72605,1000,21,1,1394986109,1417764504,0
GSM,270,99,16,20292,0,6.252181,49.639667,3948,5,1,1394986971,1421290937,0
GSM,270,99,15,22223,0,6.022601,49.592993,5677,2,1,1394991500,1416457604,0
GSM,270,99,14,25351,0,6.074753,49.701828,1000,15,1,1395000380,1420688348,0
GSM,270,99,11051,22273,0,5.8728790283203,49.555892944336,1000,1,1,1385432276,1385432276,0
GSM,270,99,11051,6248,0,5.8110809326172,49.610824584961,1000,1,1,1385985123,1385985123,0
GSM,270,99,16,20521,0,6.1145782470703,49.535293579102,1000,1,1,1385739711,1385739711,0
GSM,270,99,16,54785,0,5.9442901611328,49.500961303711,1000,1,1,1395021223,1395021223,0
GSM,270,1,1011,15582,0,6.393207,49.649682,20502,723,1,1395041189,1541585655,0
GSM,270,1,1011,15432,0,6.427612,49.632006,8339,530,1,1395041189,1550026472,0
GSM,270,99,16,55042,0,5.9484100341797,49.502334594727,1000,1,1,1395021406,1395021406,0
UMTS,270,1,2090,319153,0,6.135477,49.608483,1000,78,1,1395053484,1469425014,0
UMTS,270,1,2090,319152,0,6.135425,49.608796,1000,111,1,1395053484,1465650083,0
UMTS,270,1,2090,313260,0,6.109731,49.568495,1000,17,1,1395053484,1473685728,0
UMTS,270,1,2090,312710,0,6.119951,49.605419,1000,19,1,1395053484,1524078347,0
UMTS,270,1,2090,313668,0,6.208949,49.600175,1000,11,1,1395053485,1528904020,0
GSM,270,77,2,22614,0,6.0047149658203,49.639663696289,1000,1,1,1360378004,1360378004,0
GSM,270,1,1011,16002,0,6.171509,49.540514,17603,90,1,1395070306,1511430078,0
GSM,270,1,1011,15704,0,6.144943,49.562834,8710,216,1,1395070306,1546828643,0
GSM,270,77,1,20805,0,6.142028,49.593665,4610,4,1,1395073906,1428574433,0
GSM,270,1,631,60334,0,5.71495,50.00267,1000,6,1,1395082872,1449131177,0
GSM,270,77,5,22609,0,5.7877349853516,49.669876098633,1000,1,1,1351567360,1351567360,0
GSM,270,1,11400,21765,0,5.8385467529297,49.838790893555,1000,24,1,1395112381,1450144489,0
GSM,270,1,24450,2701,0,6.0939788818359,50.242538452148,1000,1,1,1365552173,1365552173,0
GSM,270,1,24450,1746,0,6.1104583740234,50.260391235352,1000,1,1,1365552293,1365552293,0
GSM,270,1,4102,49429,0,5.720678,49.895037,15055,19,1,1395134175,1468904142,0
GSM,270,99,14,25884,0,6.005934,50.086444,3226,10,1,1395146689,1395279857,0
GSM,270,99,14,25881,0,6.060734,50.088104,26402,46,1,1395155359,1421227715,0
GSM,270,99,14,25883,0,6.023253,50.08461,1655,4,1,1395135633,1395135633,0
GSM,270,99,14,25882,0,6.062429,50.061131,4810,41,1,1395167503,1419651000,0
GSM,270,1,4102,55196,0,5.817808,49.734799,5589,11,1,1395168772,1463452094,0
GSM,270,99,16,20223,0,6.119613,49.544907,1830,6,1,1395182637,1416296635,0
GSM,270,1,1010,15358,0,6.0321807861328,49.459762573242,1000,1,1,1376968322,1376968322,0
GSM,270,77,4102,14779,0,5.788422,49.683609,1000,2,1,1395190047,1438675520,0
GSM,270,1,1010,15732,0,6.0143280029297,49.463882446289,1000,1,1,1376968503,1376968503,0
GSM,270,1,1010,15359,0,6.0225677490234,49.462509155273,1000,1,1,1376968443,1376968443,0
GSM,270,1,1010,15819,0,5.9964752197266,49.491348266602,1000,1,1,1376969460,1376969460,0
GSM,270,1,1010,15357,0,6.0376739501953,49.46662902832,1000,1,1,1376968261,1376968261,0
GSM,270,1,39321,39313,0,6.1035919189453,49.531173706055,1000,1,1,1377057538,1377057538,0
GSM,270,77,4102,28223,0,5.706711,49.876785,1000,3,1,1395219211,1438677049,0
UMTS,270,99,21,65697263,0,6.086623,49.570093,7010,3,1,1395222410,1421575940,0
UMTS,270,99,21,65717263,0,6.125564,49.598465,1000,2,1,1395222469,1415861337,0
UMTS,270,77,4,1331031,0,5.905223,49.515598,2270,38,1,1395252350,1479528777,0
UMTS,270,77,4,1331033,0,5.900157,49.516826,2671,219,1,1395252350,1475845233,0
UMTS,270,77,4,1332551,0,5.9003448486328,49.516067504883,1000,1,1,1395231664,1395231664,0
GSM,270,1,1011,14208,0,6.388005,49.512323,11214,748,1,1395303329,1550035958,0
GSM,270,1,1011,15171,0,6.388185,49.556462,12463,1989,1,1395303329,1550025863,0
GSM,270,1,1011,15592,0,6.335472,49.546208,12557,848,1,1395303329,1547803982,0
GSM,270,1,1011,15503,0,6.360333,49.537389,8674,548,1,1395303329,1544572632,0
GSM,270,1,1011,15502,0,6.393465,49.538898,9590,1333,1,1395303329,1550036772,0
GSM,270,1,1011,15408,0,6.37258,49.487417,12963,435,1,1395303329,1548743919,0
GSM,270,1,1011,15126,0,6.2468,49.596535,18380,436,1,1395303329,1549859603,0
GSM,270,1,1011,15822,0,6.175992,49.551653,19638,326,1,1395307172,1547424034,0
GSM,270,99,16,22412,0,6.2958526611328,49.64241027832,1000,1,1,1393273224,1393273224,0
GSM,270,99,16,22001,0,6.1186981201172,49.543533325195,1000,1,1,1394498519,1394498519,0
GSM,270,1,1011,15964,0,6.22896,49.521893,13157,200,1,1395319862,1530701403,0
GSM,270,1,1011,15967,0,6.27272,49.514673,1935,17,1,1395319862,1515109766,0
GSM,270,1,1011,15653,0,6.147306,49.458105,22062,820,1,1395319862,1542644124,0
GSM,270,1,1011,15480,0,6.136491,49.607787,1000,48,1,1395319906,1544174366,0
UMTS,270,1,2090,312197,0,6.139114,49.611878,2152,30,1,1395319906,1462319429,0
UMTS,270,1,2090,312515,0,6.146974,49.611169,2042,27,1,1395319907,1521460235,0
UMTS,270,1,2090,312215,0,6.13492,49.608167,1000,54,1,1395319908,1527253374,0
GSM,270,1,1031,15518,0,6.030677,49.515006,7826,258,1,1395322233,1542357059,0
GSM,270,99,11051,24241,0,6.4221954345703,49.684982299805,1000,1,1,1393574878,1393574878,0
GSM,270,99,15,25851,0,6.002526,49.641295,1144,32,1,1395339028,1421372166,0
GSM,270,1,1031,20837,0,6.030005,49.625703,60391,118,1,1395344708,1484322105,0
GSM,270,99,16,22201,0,6.105522,49.575845,10110,2,1,1395346261,1414118924,0
GSM,270,1,1011,15701,0,6.060488,49.623496,2630,62,1,1395352721,1545099973,0
GSM,270,1,1011,15530,0,6.064979,49.620985,2034,167,1,1395352721,1544709331,0
GSM,270,1,1031,15887,0,6.079747,49.572436,9018,100,1,1395383169,1547433244,0
GSM,270,1,1011,15587,0,6.198687,49.521686,17546,464,1,1395472604,1544053991,0
GSM,270,1,1011,15767,0,6.143024,49.506063,2363,7,1,1395472604,1470449346,0
GSM,270,1,1031,15357,0,6.050776,49.494204,5996,19,1,1395473077,1505587474,0
GSM,270,1,1031,20360,0,6.034069,49.468174,1000,8,1,1395473101,1491303682,0
GSM,270,1,1031,20359,0,6.040793,49.47555,1000,3,1,1395473101,1528711570,0
GSM,270,1,1031,20361,0,6.03321,49.468174,1534,8,1,1395473101,1491622435,0
GSM,270,1,1031,15359,0,6.030679,49.459469,1189,6,1,1395473223,1533629905,0
GSM,270,1,1031,15358,0,6.029759,49.459264,1146,35,1,1395473223,1505670781,0
GSM,270,1,1031,15732,0,6.032867,49.464798,1000,6,1,1395473223,1491303682,0
GSM,270,77,3,353,0,6.033096,49.461594,1000,3,1,1395473322,1459736179,0
GSM,270,99,16,22473,0,6.0308074951172,49.461135864258,1000,1,1,1395453501,1395453501,0
GSM,270,77,3,3392,0,6.029776,49.45633,1898,4,1,1395473322,1479047298,0
GSM,270,77,3,352,0,6.027196,49.453851,1533,5,1,1395473322,1517082308,0
GSM,270,99,16,22422,0,6.0308074951172,49.461135864258,1000,1,1,1395453501,1395453501,0
GSM,270,77,3,4531,0,6.033554,49.461479,1000,4,1,1395473322,1459736179,0
GSM,270,77,3,4403,0,6.034927,49.464569,1069,4,1,1395473322,1459736267,0
GSM,270,1,1031,15227,0,6.019972,49.492786,2729,4,1,1395474325,1528699998,0
GSM,270,1,1011,15654,0,6.211361,49.537606,12267,233,1,1395474938,1544572749,0
GSM,270,77,1,4653,0,6.125608,49.579023,8670,561,1,1395766033,1536131138,0
GSM,270,77,49311,45268,0,6.186225,49.445866,11583,14,1,1395768379,1464043382,0
UMTS,270,1,2090,312175,0,6.144015,49.575545,9107,773,1,1395785468,1533110790,0
UMTS,270,1,2090,312311,0,6.118609,49.483649,8587,1857,1,1395785475,1530712932,0
GSM,270,1,1011,15775,0,6.375398,49.5268,5529,800,1,1395814575,1549530166,0
GSM,270,1,1011,14209,0,6.321884,49.556063,15378,653,1,1395814575,1550036694,0
GSM,270,77,4,4301,0,5.934999,49.570717,2858,34,1,1395835602,1492133108,0
GSM,270,1,1031,15016,0,5.918119,49.530775,1776,62,1,1395837114,1536813340,0
GSM,270,1,1031,15906,0,5.909994,49.535447,1774,47,1,1395837114,1536578817,0
GSM,270,1,1031,15962,0,5.942924,49.539033,10651,17,1,1395837114,1540298688,0
GSM,270,1,1031,15252,0,5.903138,49.530206,8449,278,1,1395837114,1546933439,0
GSM,270,1,1031,15224,0,5.930725,49.558741,4130,11,1,1395837114,1536114628,0
GSM,270,77,65283,1354,0,5.9992218017578,49.518814086914,1000,1,1,1395814161,1395814161,0
GSM,270,77,4,4302,0,5.953325,49.535171,4770,21,1,1395845787,1542357059,0
GSM,270,1,1031,15449,0,5.891383,49.556336,4286,59,1,1395846869,1491314624,0
GSM,270,1,1031,12264,0,5.91744,49.521691,7737,78,1,1395854763,1538120773,0
GSM,270,1,1031,15957,0,5.899527,49.526577,23961,469,1,1395854763,1547477653,0
GSM,270,1,1011,15705,0,6.171502,49.58432,2223,100,1,1395920325,1547611818,0
GSM,270,1,1011,15441,0,6.215574,49.60567,10653,173,1,1395920325,1549859603,0
GSM,270,1,1011,15557,0,6.168806,49.580163,7731,398,1,1395920470,1549859603,0
GSM,270,1,1011,15556,0,6.249785,49.594785,19893,305,1,1395921054,1549859603,0
GSM,270,1,1011,15558,0,6.2094,49.614493,8212,192,1,1395925146,1549859603,0
GSM,270,1,1011,15388,0,6.201886,49.612912,2104,186,1,1395926411,1547612002,0
GSM,270,1,1011,15821,0,6.166776,49.572328,5488,335,1,1395930713,1541635148,0
GSM,270,1,1011,15593,0,6.257538,49.591888,6158,391,1,1395930836,1549590627,0
GSM,270,1,1011,15439,0,6.309363,49.563482,27937,392,1,1395930836,1549859603,0
GSM,270,1,1011,15811,0,6.214127,49.610626,10777,331,1,1395931085,1549859603,0
GSM,270,1,1011,15389,0,6.211744,49.601884,20871,50,1,1395936920,1549859603,0
GSM,270,1,1011,15124,0,6.200418,49.605751,21434,510,1,1395938532,1549590627,0
UMTS,270,1,2090,312282,0,6.255062,49.638713,4068,2000,1,1395948564,1531583291,0
UMTS,270,1,2090,312941,0,6.232128,49.64004,1478,1215,1,1395948564,1492330632,0
UMTS,270,1,2090,312942,0,6.223747,49.641708,1139,348,1,1395948564,1490461939,0
UMTS,270,1,2090,312922,0,6.215645,49.643011,1325,123,1,1395948564,1531052201,0
UMTS,270,1,2090,312301,0,6.199177,49.641593,5826,1672,1,1395948564,1531583271,0
LTE,270,1,2090,312302,0,6.189514,49.648661,1394,2,1,1395948565,1531052680,0
UMTS,270,1,2090,312747,0,6.181677,49.630811,823,568,1,1395948565,1531745417,0
UMTS,270,1,2090,312439,0,6.17981,49.625545,1000,932,1,1395948565,1491737334,0
UMTS,270,1,2090,312440,0,6.179024,49.621112,1370,518,1,1395948565,1533162036,0
UMTS,270,1,2090,312388,0,6.178701,49.615676,2551,1125,1,1395948565,1533162171,0
UMTS,270,1,2090,312334,0,6.167448,49.593301,3907,2000,1,1395948565,1533162291,0
UMTS,270,1,2090,312335,0,6.156489,49.58297,8979,1730,1,1395948565,1533310165,0
UMTS,270,1,2090,312174,0,6.152551,49.579252,6090,668,1,1395948565,1533110864,0
